File name,Path,Last modified,Created date,Last accessed,Size,Level,Inside files,Inside dirs,Created by 
lib,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-modules-systemjs\lib,2022-12-23 04:28:49.582356,2022-12-23 04:28:47.970612,1970-01-01 04:00:00,0,9,2,0,rusab
plugin-transform-modules-umd,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-modules-umd,2022-12-23 04:28:49.264592,2022-12-23 04:28:44.056834,1970-01-01 04:00:00,0,8,4,1,rusab
lib,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-modules-umd\lib,2022-12-23 04:28:48.556621,2022-12-23 04:28:47.971614,1970-01-01 04:00:00,0,9,1,0,rusab
plugin-transform-named-capturing-groups-regex,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-named-capturing-groups-regex,2022-12-23 04:28:49.883065,2022-12-23 04:28:44.056834,1970-01-01 04:00:00,0,8,5,1,rusab
lib,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-named-capturing-groups-regex\lib,2022-12-23 04:28:49.264592,2022-12-23 04:28:47.969613,1970-01-01 04:00:00,0,9,2,0,rusab
plugin-transform-new-target,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-new-target,2022-12-23 04:28:49.264592,2022-12-23 04:28:44.056834,1970-01-01 04:00:00,0,8,4,1,rusab
lib,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-new-target\lib,2022-12-23 04:28:48.556621,2022-12-23 04:28:47.970612,1970-01-01 04:00:00,0,9,1,0,rusab
plugin-transform-object-super,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-object-super,2022-12-23 04:28:49.264592,2022-12-23 04:28:44.056834,1970-01-01 04:00:00,0,8,4,1,rusab
lib,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-object-super\lib,2022-12-23 04:28:48.555620,2022-12-23 04:28:47.970612,1970-01-01 04:00:00,0,9,1,0,rusab
plugin-transform-parameters,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-parameters,2022-12-23 04:28:51.743616,2022-12-23 04:28:44.056834,1970-01-01 04:00:00,0,8,11,1,rusab
lib,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-parameters\lib,2022-12-23 04:28:51.628430,2022-12-23 04:28:47.970612,1970-01-01 05:08:16,4096,9,8,0,rusab
plugin-transform-property-literals,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-property-literals,2022-12-23 04:28:49.264592,2022-12-23 04:28:44.056834,1970-01-01 04:00:00,0,8,4,1,rusab
lib,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-property-literals\lib,2022-12-23 04:28:48.555620,2022-12-23 04:28:47.970612,1970-01-01 04:00:00,0,9,1,0,rusab
plugin-transform-react-constant-elements,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-react-constant-elements,2022-12-23 04:28:50.013882,2022-12-23 04:28:44.056834,1970-01-01 04:00:00,0,8,5,1,rusab
lib,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-react-constant-elements\lib,2022-12-23 04:28:49.264592,2022-12-23 04:28:47.973750,1970-01-01 04:00:00,0,9,2,0,rusab
plugin-transform-react-display-name,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-react-display-name,2022-12-23 04:28:49.264592,2022-12-23 04:28:44.056834,1970-01-01 04:00:00,0,8,4,1,rusab
lib,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-react-display-name\lib,2022-12-23 04:28:48.361564,2022-12-23 04:28:47.968614,1970-01-01 04:00:00,0,9,1,0,rusab
plugin-transform-react-jsx,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-react-jsx,2022-12-23 04:28:51.544286,2022-12-23 04:28:44.072462,1970-01-01 04:00:00,0,8,9,1,rusab
lib,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-react-jsx\lib,2022-12-23 04:28:51.270401,2022-12-23 04:28:47.968614,1970-01-01 05:08:16,4096,9,6,0,rusab
plugin-transform-react-jsx-development,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-react-jsx-development,2022-12-23 04:28:49.264506,2022-12-23 04:28:44.072462,1970-01-01 04:00:00,0,8,4,1,rusab
lib,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-react-jsx-development\lib,2022-12-23 04:28:48.361564,2022-12-23 04:28:47.968614,1970-01-01 04:00:00,0,9,1,0,rusab
plugin-transform-react-pure-annotations,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-react-pure-annotations,2022-12-23 04:28:49.263506,2022-12-23 04:28:44.072462,1970-01-01 04:00:00,0,8,4,1,rusab
lib,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-react-pure-annotations\lib,2022-12-23 04:28:48.361564,2022-12-23 04:28:47.968614,1970-01-01 04:00:00,0,9,1,0,rusab
plugin-transform-regenerator,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-regenerator,2022-12-23 04:28:49.883065,2022-12-23 04:28:44.056834,1970-01-01 04:00:00,0,8,5,1,rusab
lib,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-regenerator\lib,2022-12-23 04:28:49.264592,2022-12-23 04:28:47.970612,1970-01-01 04:00:00,0,9,2,0,rusab
plugin-transform-reserved-words,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-reserved-words,2022-12-23 04:28:49.264592,2022-12-23 04:28:44.056834,1970-01-01 04:00:00,0,8,4,1,rusab
lib,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-reserved-words\lib,2022-12-23 04:28:48.555620,2022-12-23 04:28:47.969613,1970-01-01 04:00:00,0,9,1,0,rusab
plugin-transform-runtime,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-runtime,2022-12-23 04:28:51.879338,2022-12-23 04:28:44.093511,1970-01-01 04:00:00,0,8,23,8,rusab
lib,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-runtime\lib,2022-12-23 04:28:51.665708,2022-12-23 04:28:47.967614,1970-01-01 04:00:00,0,9,8,1,rusab
get-runtime-path,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-runtime\lib\get-runtime-path,2022-12-23 04:28:50.250652,2022-12-23 04:28:48.203006,1970-01-01 04:00:00,0,10,4,0,rusab
node_modules,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-runtime\node_modules,2022-12-23 04:29:05.817146,2022-12-23 04:28:44.104509,1970-01-01 04:00:00,0,9,10,3,rusab
.bin,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-runtime\node_modules\.bin,2022-12-23 04:29:05.824402,2022-12-23 04:29:05.817146,1970-01-01 04:00:00,0,10,3,0,rusab
semver,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-runtime\node_modules\semver,2022-12-23 04:28:51.089556,2022-12-23 04:28:44.112259,1970-01-01 05:08:16,4096,10,7,1,rusab
bin,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-runtime\node_modules\semver\bin,2022-12-23 04:28:48.592495,2022-12-23 04:28:47.973750,1970-01-01 04:00:00,0,11,1,0,rusab
src,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-runtime\src,2022-12-23 04:28:51.893432,2022-12-23 04:28:51.879338,1970-01-01 04:00:00,0,9,2,1,rusab
get-runtime-path,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-runtime\src\get-runtime-path,2022-12-23 04:28:52.723036,2022-12-23 04:28:51.893432,1970-01-01 04:00:00,0,10,2,0,rusab
plugin-transform-shorthand-properties,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-shorthand-properties,2022-12-23 04:28:49.264592,2022-12-23 04:28:44.056834,1970-01-01 04:00:00,0,8,4,1,rusab
lib,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-shorthand-properties\lib,2022-12-23 04:28:48.554620,2022-12-23 04:28:47.969613,1970-01-01 04:00:00,0,9,1,0,rusab
plugin-transform-spread,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-spread,2022-12-23 04:28:50.007878,2022-12-23 04:28:44.056834,1970-01-01 04:00:00,0,8,5,1,rusab
lib,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-spread\lib,2022-12-23 04:28:49.264592,2022-12-23 04:28:47.969613,1970-01-01 04:00:00,0,9,2,0,rusab
plugin-transform-sticky-regex,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-sticky-regex,2022-12-23 04:28:49.264592,2022-12-23 04:28:44.056834,1970-01-01 04:00:00,0,8,4,1,rusab
lib,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-sticky-regex\lib,2022-12-23 04:28:48.554620,2022-12-23 04:28:47.969613,1970-01-01 04:00:00,0,9,1,0,rusab
plugin-transform-template-literals,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-template-literals,2022-12-23 04:28:49.264592,2022-12-23 04:28:44.056834,1970-01-01 04:00:00,0,8,4,1,rusab
lib,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-template-literals\lib,2022-12-23 04:28:48.363563,2022-12-23 04:28:47.969613,1970-01-01 04:00:00,0,9,1,0,rusab
plugin-transform-typeof-symbol,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-typeof-symbol,2022-12-23 04:28:49.264592,2022-12-23 04:28:44.056834,1970-01-01 04:00:00,0,8,4,1,rusab
lib,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-typeof-symbol\lib,2022-12-23 04:28:48.363563,2022-12-23 04:28:47.969613,1970-01-01 04:00:00,0,9,1,0,rusab
plugin-transform-typescript,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-typescript,2022-12-23 04:28:51.846125,2022-12-23 04:28:44.075686,1970-01-01 04:00:00,0,8,11,1,rusab
lib,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-typescript\lib,2022-12-23 04:28:51.727554,2022-12-23 04:28:47.966613,1970-01-01 05:08:16,4096,9,8,0,rusab
plugin-transform-unicode-escapes,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-unicode-escapes,2022-12-23 04:28:49.264592,2022-12-23 04:28:44.056834,1970-01-01 04:00:00,0,8,4,1,rusab
lib,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-unicode-escapes\lib,2022-12-23 04:28:48.363563,2022-12-23 04:28:47.969613,1970-01-01 04:00:00,0,9,1,0,rusab
plugin-transform-unicode-regex,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-unicode-regex,2022-12-23 04:28:49.264592,2022-12-23 04:28:44.056834,1970-01-01 04:00:00,0,8,4,1,rusab
lib,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\plugin-transform-unicode-regex\lib,2022-12-23 04:28:48.554620,2022-12-23 04:28:47.969613,1970-01-01 04:00:00,0,9,1,0,rusab
preset-env,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\preset-env,2022-12-23 04:28:55.243607,2022-12-23 04:28:44.092509,1970-01-01 04:00:00,0,8,53,7,rusab
data,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\preset-env\data,2022-12-23 04:28:52.624621,2022-12-23 04:28:47.973750,1970-01-01 05:08:16,4096,9,12,0,rusab
lib,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\preset-env\lib,2022-12-23 04:28:55.219378,2022-12-23 04:28:52.721031,1970-01-01 05:08:16,4096,9,28,1,rusab
polyfills,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\preset-env\lib\polyfills,2022-12-23 04:28:55.107069,2022-12-23 04:28:54.935395,1970-01-01 05:08:16,4096,10,6,0,rusab
node_modules,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\preset-env\node_modules,2022-12-23 04:29:05.817146,2022-12-23 04:28:44.103511,1970-01-01 04:00:00,0,9,10,3,rusab
.bin,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\preset-env\node_modules\.bin,2022-12-23 04:29:05.824402,2022-12-23 04:29:05.817146,1970-01-01 04:00:00,0,10,3,0,rusab
semver,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\preset-env\node_modules\semver,2022-12-23 04:28:51.091558,2022-12-23 04:28:44.112259,1970-01-01 05:08:16,4096,10,7,1,rusab
bin,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\preset-env\node_modules\semver\bin,2022-12-23 04:28:48.596803,2022-12-23 04:28:47.973750,1970-01-01 04:00:00,0,11,1,0,rusab
preset-modules,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\preset-modules,2022-12-23 04:28:54.222121,2022-12-23 04:28:44.056834,1970-01-01 04:00:00,0,8,19,18,rusab
lib,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\preset-modules\lib,2022-12-23 04:28:48.205005,2022-12-23 04:28:47.258868,1970-01-01 04:00:00,0,9,8,8,rusab
plugins,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\preset-modules\lib\plugins,2022-12-23 04:28:52.567737,2022-12-23 04:28:48.205005,1970-01-01 05:08:16,4096,10,7,7,rusab
transform-async-arrows-in-class,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\preset-modules\lib\plugins\transform-async-arrows-in-class,2022-12-23 04:28:49.048646,2022-12-23 04:28:48.557616,1970-01-01 04:00:00,0,11,1,0,rusab
transform-edge-default-parameters,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\preset-modules\lib\plugins\transform-edge-default-parameters,2022-12-23 04:28:50.013882,2022-12-23 04:28:49.787016,1970-01-01 04:00:00,0,11,1,0,rusab
transform-edge-function-name,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\preset-modules\lib\plugins\transform-edge-function-name,2022-12-23 04:28:50.895647,2022-12-23 04:28:50.715347,1970-01-01 04:00:00,0,11,1,0,rusab
transform-jsx-spread,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\preset-modules\lib\plugins\transform-jsx-spread,2022-12-23 04:28:51.235311,2022-12-23 04:28:51.161494,1970-01-01 04:00:00,0,11,1,0,rusab
transform-safari-block-shadowing,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\preset-modules\lib\plugins\transform-safari-block-shadowing,2022-12-23 04:28:51.604364,2022-12-23 04:28:51.544286,1970-01-01 04:00:00,0,11,1,0,rusab
transform-safari-for-shadowing,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\preset-modules\lib\plugins\transform-safari-for-shadowing,2022-12-23 04:28:51.809055,2022-12-23 04:28:51.743616,1970-01-01 04:00:00,0,11,1,0,rusab
transform-tagged-template-caching,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\preset-modules\lib\plugins\transform-tagged-template-caching,2022-12-23 04:28:52.625621,2022-12-23 04:28:52.567737,1970-01-01 04:00:00,0,11,1,0,rusab
src,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\preset-modules\src,2022-12-23 04:28:52.882854,2022-12-23 04:28:52.723036,1970-01-01 04:00:00,0,9,8,8,rusab
plugins,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\preset-modules\src\plugins,2022-12-23 04:28:54.111243,2022-12-23 04:28:52.882854,1970-01-01 05:08:16,4096,10,7,7,rusab
transform-async-arrows-in-class,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\preset-modules\src\plugins\transform-async-arrows-in-class,2022-12-23 04:28:52.934719,2022-12-23 04:28:52.903923,1970-01-01 04:00:00,0,11,1,0,rusab
transform-edge-default-parameters,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\preset-modules\src\plugins\transform-edge-default-parameters,2022-12-23 04:28:53.062976,2022-12-23 04:28:53.027255,1970-01-01 04:00:00,0,11,1,0,rusab
transform-edge-function-name,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\preset-modules\src\plugins\transform-edge-function-name,2022-12-23 04:28:53.284201,2022-12-23 04:28:53.240596,1970-01-01 04:00:00,0,11,1,0,rusab
transform-jsx-spread,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\preset-modules\src\plugins\transform-jsx-spread,2022-12-23 04:28:53.651146,2022-12-23 04:28:53.564323,1970-01-01 04:00:00,0,11,1,0,rusab
transform-safari-block-shadowing,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\preset-modules\src\plugins\transform-safari-block-shadowing,2022-12-23 04:28:53.874892,2022-12-23 04:28:53.853756,1970-01-01 04:00:00,0,11,1,0,rusab
transform-safari-for-shadowing,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\preset-modules\src\plugins\transform-safari-for-shadowing,2022-12-23 04:28:54.039992,2022-12-23 04:28:54.024925,1970-01-01 04:00:00,0,11,1,0,rusab
transform-tagged-template-caching,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\preset-modules\src\plugins\transform-tagged-template-caching,2022-12-23 04:28:54.131305,2022-12-23 04:28:54.110243,1970-01-01 04:00:00,0,11,1,0,rusab
preset-react,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\preset-react,2022-12-23 04:28:49.884067,2022-12-23 04:28:44.056834,1970-01-01 04:00:00,0,8,5,1,rusab
lib,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\preset-react\lib,2022-12-23 04:28:49.264592,2022-12-23 04:28:47.973750,1970-01-01 04:00:00,0,9,2,0,rusab
preset-typescript,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\preset-typescript,2022-12-23 04:28:49.880061,2022-12-23 04:28:44.075686,1970-01-01 04:00:00,0,8,5,1,rusab
lib,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\preset-typescript\lib,2022-12-23 04:28:49.259460,2022-12-23 04:28:47.967614,1970-01-01 04:00:00,0,9,2,0,rusab
runtime,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\runtime,2022-12-23 04:28:58.651838,2022-12-23 04:28:44.075686,1970-01-01 04:00:00,0,8,201,3,rusab
helpers,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\runtime\helpers,2022-12-23 04:28:58.646780,2022-12-23 04:28:47.966613,1970-01-01 11:57:52,28672,9,197,1,rusab
esm,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\runtime\helpers\esm,2022-12-23 04:28:58.306384,2022-12-23 04:28:55.754061,1970-01-01 11:57:52,28672,10,99,0,rusab
regenerator,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\runtime\regenerator,2022-12-23 04:28:58.651838,2022-12-23 04:28:58.651838,1970-01-01 04:00:00,0,9,1,0,rusab
runtime-corejs3,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\runtime-corejs3,2022-12-23 04:29:01.494380,2022-12-23 04:28:44.075686,1970-01-01 05:08:16,4096,8,505,25,rusab
core-js,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\runtime-corejs3\core-js,2022-12-23 04:28:59.744644,2022-12-23 04:28:58.029485,1970-01-01 05:08:16,4096,9,171,10,rusab
array,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\runtime-corejs3\core-js\array,2022-12-23 04:28:58.132081,2022-12-23 04:28:58.091277,1970-01-01 04:00:00,0,10,3,0,rusab
date,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\runtime-corejs3\core-js\date,2022-12-23 04:28:58.226530,2022-12-23 04:28:58.221527,1970-01-01 04:00:00,0,10,1,0,rusab
instance,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\runtime-corejs3\core-js\instance,2022-12-23 04:28:58.589328,2022-12-23 04:28:58.251606,1970-01-01 06:16:32,8192,10,41,0,rusab
json,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\runtime-corejs3\core-js\json,2022-12-23 04:28:58.598396,2022-12-23 04:28:58.596330,1970-01-01 04:00:00,0,10,1,0,rusab
math,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\runtime-corejs3\core-js\math,2022-12-23 04:28:58.761755,2022-12-23 04:28:58.598396,1970-01-01 05:08:16,4096,10,30,0,rusab
number,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\runtime-corejs3\core-js\number,2022-12-23 04:28:58.905972,2022-12-23 04:28:58.764758,1970-01-01 05:08:16,4096,10,10,0,rusab
object,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\runtime-corejs3\core-js\object,2022-12-23 04:28:59.439660,2022-12-23 04:28:58.949862,1970-01-01 05:08:16,4096,10,21,0,rusab
reflect,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\runtime-corejs3\core-js\reflect,2022-12-23 04:28:59.571657,2022-12-23 04:28:59.464237,1970-01-01 05:08:16,4096,10,22,0,rusab
string,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\runtime-corejs3\core-js\string,2022-12-23 04:28:59.624967,2022-12-23 04:28:59.588420,1970-01-01 04:00:00,0,10,2,0,rusab
symbol,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\runtime-corejs3\core-js\symbol,2022-12-23 04:28:59.722772,2022-12-23 04:28:59.655068,1970-01-01 05:08:16,4096,10,17,0,rusab
core-js-stable,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\runtime-corejs3\core-js-stable,2022-12-23 04:28:58.023487,2022-12-23 04:28:47.961623,1970-01-01 05:08:16,4096,9,133,10,rusab
array,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\runtime-corejs3\core-js-stable\array,2022-12-23 04:28:49.979744,2022-12-23 04:28:48.196007,1970-01-01 04:00:00,0,10,3,0,rusab
date,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\runtime-corejs3\core-js-stable\date,2022-12-23 04:28:51.111663,2022-12-23 04:28:51.024889,1970-01-01 04:00:00,0,10,1,0,rusab
instance,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\runtime-corejs3\core-js-stable\instance,2022-12-23 04:28:55.237612,2022-12-23 04:28:51.226897,1970-01-01 05:08:16,4096,10,37,0,rusab
json,D:\CODE\react\AppeWatch\apple-watch\node_modules\@babel\runtime-corejs3\core-js-stable\json,2022-12-23 04:28:55.267205,2022-12-23 04:28:55.252616,1970-01-01 04:00:00,0,10,1,0,rusab
